title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt
Lira-04-SP-02,9/1/23,SPL008_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-17.330-00ebdee4b2f086e2-19-224.jpg,0.32,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.947222222,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:25.679Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:25.679Z
Lira-04-SP-02,9/1/23,SPL008_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-38-03.117-00ebdee4b2f086e2-19-225.jpg,0.88,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.947916667,Pyrethroid Spray Catch (PSC),2023-01-09T14:38:11.889Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:38:11.889Z
Lira-04-SP-02,9/1/23,SPL009,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-40-09.082-00ebdee4b2f086e2-19-226.jpg,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.948611111,Pyrethroid Spray Catch (PSC),2023-01-09T14:40:28.902Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:40:28.902Z
Lira-04-SP-02,9/1/23,SPL009_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-26.503-00ebdee4b2f086e2-19-227.jpg,0.89,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.949305556,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:30.059Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:30.059Z
Lira-04-SP-02,9/1/23,SPL009_02,Anopheles funestus,Female,UF - Unfed,,Male,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-26.811-00ebdee4b2f086e2-19-228.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.95,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:34.027Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:34.027Z
Lira-04-SP-02,9/1/23,SPL010,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-18-43.203-00ebdee4b2f086e2-19-229.jpg,0.72,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.950694444,Pyrethroid Spray Catch (PSC),2023-01-09T12:19:06.335Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:19:06.335Z
Lira-04-SP-02,9/1/23,SPL010,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-29.310-00ebdee4b2f086e2-19-229.jpg,0.72,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.950694444,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:34.020Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:34.020Z
Lira-04-SP-02,9/1/23,SPL010_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-30.737-00ebdee4b2f086e2-19-230.jpg,0.66,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.951388889,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:40.928Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:40.928Z
Lira-04-SP-02,9/1/23,SPL010_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-30.970-00ebdee4b2f086e2-19-231.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.952083333,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:43.361Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:43.361Z
Lira-04-SP-02,9/1/23,SPL011,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-31.187-00ebdee4b2f086e2-19-232.jpg,0.78,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.952777778,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:34.005Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:34.005Z
Lira-04-SP-02,9/1/23,SPL011_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-34.850-00ebdee4b2f086e2-19-233.jpg,0.78,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.953472222,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:42.256Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:42.256Z
Lira-04-SP-02,9/1/23,SPL011_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-38-02.070-00ebdee4b2f086e2-19-234.jpg,0.78,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.954166667,Pyrethroid Spray Catch (PSC),2023-01-09T14:38:08.934Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:38:08.934Z
Lira-04-SP-02,9/1/23,SPL012,Anopheles funestus,Female,UF - Unfed,,Male,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-34-55.537-00ebdee4b2f086e2-19-235.jpg,0.84,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.954861111,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:08.426Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:08.426Z
Lira-04-SP-02,9/1/23,SPL012_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-34-56.070-00ebdee4b2f086e2-19-236.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.955555556,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:01.496Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:01.496Z
Lira-04-SP-02,9/1/23,SPL012_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-01.875-00ebdee4b2f086e2-19-237.jpg,0.86,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.95625,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:13.577Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:13.577Z
Lira-04-SP-02,9/1/23,SPL013,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-37-35.099-00ebdee4b2f086e2-19-238.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.956944444,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:39.338Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:39.338Z
Lira-04-SP-02,9/1/23,SPL013_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-34-57.303-00ebdee4b2f086e2-19-239.jpg,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.957638889,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:07.805Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:07.805Z
Lira-04-SP-02,9/1/23,SPL013_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-02.509-00ebdee4b2f086e2-19-240.jpg,0.76,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.958333333,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:05.201Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:05.201Z
Lira-04-SP-02,9/1/23,SPL014,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-08.623-00ebdee4b2f086e2-19-241.jpg,0.85,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.959027778,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:18.997Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:18.997Z
Lira-04-SP-02,9/1/23,SPL014_01,Culex,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-18.022-00ebdee4b2f086e2-19-242.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.959722222,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:18.176Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:18.176Z
Lira-04-SP-02,9/1/23,SPL014_01,Culex,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-06.075-00ebdee4b2f086e2-19-242.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.959722222,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:08.480Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:08.480Z
Lira-04-SP-02,9/1/23,SPL014_02,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-08.636-00ebdee4b2f086e2-19-243.jpg,0.96,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.960416667,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:15.900Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:15.900Z
Lira-04-SP-02,9/1/23,SPL015,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-36.475-00ebdee4b2f086e2-19-244.jpg,0.74,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.961111111,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:00.627Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:00.627Z
Lira-04-SP-02,9/1/23,SPL015,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-09.754-00ebdee4b2f086e2-19-244.jpg,0.74,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.961111111,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:22.195Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:22.195Z
Lira-04-SP-02,9/1/23,SPL015_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-35.922-00ebdee4b2f086e2-19-245.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.961805556,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:30.689Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:30.689Z
Lira-04-SP-02,9/1/23,SPL015_02,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-37.868-00ebdee4b2f086e2-19-246.jpg,0.84,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.9625,Pyrethroid Spray Catch (PSC),2023-01-09T12:19:45.789Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:19:45.789Z
Lira-04-SP-02,9/1/23,SPL016,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-09.927-00ebdee4b2f086e2-19-247.jpg,0.94,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.963194444,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:13.971Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:13.971Z
Lira-04-SP-02,9/1/23,SPL016_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-47.251-00ebdee4b2f086e2-19-248.jpg,0.82,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.963888889,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:15.804Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:15.804Z
Lira-04-SP-02,9/1/23,SPL016_01,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-14.557-00ebdee4b2f086e2-19-248.jpg,0.82,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.963888889,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:21.025Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:21.025Z
Lira-04-SP-02,9/1/23,SPL016_02,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-19-58.348-00ebdee4b2f086e2-19-249.jpg,0.79,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.964583333,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:40.585Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:40.585Z
Lira-04-SP-02,9/1/23,SPL017,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-15.164-00ebdee4b2f086e2-19-250.jpg,0.89,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.965277778,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:20.979Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:20.979Z
Lira-04-SP-02,9/1/23,SPL017_01,Anopheles funestus,Female,UF - Unfed,,Male,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-20-03.622-00ebdee4b2f086e2-19-251.jpg,0.72,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.965972222,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:29.202Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:29.202Z
Lira-04-SP-02,9/1/23,SPL017_02,Anopheles other,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-17.195-00ebdee4b2f086e2-19-252.jpg,0.95,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.966666667,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:21.739Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:21.739Z
Lira-04-SP-02,9/1/23,SPL018,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-20-10.155-00ebdee4b2f086e2-19-253.jpg,0.86,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.967361111,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:42.845Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:42.845Z
Lira-04-SP-02,9/1/23,SPL018_01,Culex,Male,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-20-17.435-00ebdee4b2f086e2-19-254.jpg,0.94,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.968055556,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:40.565Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:40.565Z
Lira-04-SP-02,9/1/23,SPL018_02,Anopheles funestus,Female,UF - Unfed,,Male,,,Uganda,Lira,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-20-30.897-00ebdee4b2f086e2-19-255.jpg,0.77,Yes,Fresh,,,,,,00ebdee4b2f086e2:53e3b9db-a53a-4981-808e-f8b9edd176f6,0.96875,Pyrethroid Spray Catch (PSC),2023-01-09T12:20:57.406Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T12:20:57.406Z
Lira-04-SP-03,9/1/23,SPL019,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-33.682-00ebdee4b2f086e2-20-256.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.011111111,Pyrethroid Spray Catch (PSC),2023-01-09T14:25:36.062Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:40.834Z
Lira-04-SP-03,9/1/23,SPL019_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-33.700-00ebdee4b2f086e2-20-257.jpg,0.68,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.011805556,Pyrethroid Spray Catch (PSC),2023-01-09T14:25:50.875Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:40.660Z
Lira-04-SP-03,9/1/23,SPL019_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-33.686-00ebdee4b2f086e2-20-258.jpg,0.88,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.0125,Pyrethroid Spray Catch (PSC),2023-01-09T14:23:51.706Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:40.654Z
Lira-04-SP-03,9/1/23,SPL020,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-36-38.115-00ebdee4b2f086e2-20-259.jpg,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.013194444,Pyrethroid Spray Catch (PSC),2023-01-09T14:23:21.030Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:36:42.103Z
Lira-04-SP-03,9/1/23,SPL020_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-24-47.651-00ebdee4b2f086e2-20-260.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.013888889,Pyrethroid Spray Catch (PSC),2023-01-09T14:25:55.607Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:25:55.607Z
Lira-04-SP-03,9/1/23,SPL020_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-33.744-00ebdee4b2f086e2-20-261.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.014583333,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:40.072Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:40.072Z
Lira-04-SP-03,9/1/23,SPL021,Anopheles funestus,Male,UF - Unfed,,Female,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-36-56.313-00ebdee4b2f086e2-20-262.jpg,0.88,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.015277778,Pyrethroid Spray Catch (PSC),2023-01-09T14:37:01.249Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:37:01.249Z
Lira-04-SP-03,9/1/23,SPL021_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-40.853-00ebdee4b2f086e2-20-263.jpg,0.85,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.015972222,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:47.578Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:47.578Z
Lira-04-SP-03,9/1/23,SPL021_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-41.479-00ebdee4b2f086e2-20-264.jpg,0.86,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.016666667,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:49.970Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:49.970Z
Lira-04-SP-03,9/1/23,SPL022,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-41.722-00ebdee4b2f086e2-20-265.jpg,0.88,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.017361111,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:46.798Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:46.798Z
Lira-04-SP-03,9/1/23,SPL022_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-41.991-00ebdee4b2f086e2-20-266.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.018055556,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:47.133Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:47.133Z
Lira-04-SP-03,9/1/23,SPL022_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-47.621-00ebdee4b2f086e2-20-267.jpg,0.93,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.01875,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:59.308Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:59.308Z
Lira-04-SP-03,9/1/23,SPL023,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-48.293-00ebdee4b2f086e2-20-268.jpg,0.86,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.019444444,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:52.916Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:52.916Z
Lira-04-SP-03,9/1/23,SPL023_01,Anopheles funestus,Male,UF - Unfed,,Female,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-49.108-00ebdee4b2f086e2-20-269.jpg,0.89,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.020138889,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:53.155Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:53.155Z
Lira-04-SP-03,9/1/23,SPL023_02,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-51.563-00ebdee4b2f086e2-20-270.jpg,0.85,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.020833333,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:55.121Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:55.121Z
Lira-04-SP-03,9/1/23,SPL024,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-54.118-00ebdee4b2f086e2-20-271.jpg,0.9,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.021527778,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:58.952Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:58.952Z
Lira-04-SP-03,9/1/23,SPL024_01,Anopheles funestus,Female,UF - Unfed,,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-53.783-00ebdee4b2f086e2-20-272.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.022222222,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:56.873Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:56.873Z
Lira-04-SP-03,9/1/23,SPL024_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,,,Uganda,Lira,Teokole,http://137.184.182.201:5005/images/session/image-2023-01-09-14-35-54.381-00ebdee4b2f086e2-20-273.jpg,0.84,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,1.022916667,Pyrethroid Spray Catch (PSC),2023-01-09T14:35:57.187Z,VectorCam V2,FALSE,Sunny Patel,,2023-01-09T14:35:57.187Z
